index,geom
4213,POINT (34.806943791028964 32.03374277945063)
4217,POINT (34.80403887577226 32.030452812648704)
4226,POINT (34.7718302125402 32.01116845421915)
4229,POINT (34.80461833916205 32.03297488970813)
4233,POINT (34.7927854182652 32.02627272707359)
4249,POINT (34.784375207925535 32.092971418544074)
4253,POINT (34.858555663966904 32.107331697855535)
4258,POINT (34.78685185083304 32.03942002740265)
4262,POINT (34.795337554005584 32.00239541294198)
4268,POINT (34.790831624599164 32.0527231122203)
4272,POINT (34.80695680596236 32.107678780318004)
4273,POINT (34.780055633737625 32.019830238032654)
4277,POINT (34.76860817681053 32.041626489782885)
4278,POINT (34.79823918550063 32.03805420847076)
4280,POINT (34.817973807008705 32.034206677983455)
4283,POINT (34.76492445701522 32.03576342115249)
4289,POINT (34.76979255801624 32.04750251006639)
4306,POINT (34.81001113140909 32.01351299937427)
4307,POINT (34.811252194476616 32.134930068547526)
4309,POINT (34.79286976620917 32.0413241568874)
4312,POINT (34.855647691742575 32.08554895360676)
4317,POINT (34.80496897337725 32.0433249560119)
4318,POINT (34.78505298017408 32.041361116080864)
4320,POINT (34.784888915400145 32.032758040817306)
4324,POINT (34.80285284603796 32.07918307594315)
4327,POINT (34.859664375844375 32.10672438400367)
4328,POINT (34.78985112819681 32.03154621252236)
4329,POINT (34.80636695932722 32.02538261345572)
4330,POINT (34.801154292784155 32.02694861355079)
4332,POINT (34.86013287420788 32.08046662188742)
4338,POINT (34.793844457315394 32.034023737493904)
4351,POINT (34.8054791085418 32.026080394245724)
4356,POINT (34.792496000597524 32.041985998132034)
4358,POINT (34.771752414504114 32.02094801268265)
4359,POINT (34.765747094746914 32.020665145053506)
4360,POINT (34.81028612322018 32.027405321684306)
4362,POINT (34.8598932332462 32.085514861038554)
4367,POINT (34.76196552397211 32.04509445451286)
4368,POINT (34.7618495678779 32.031033136779165)
4370,POINT (34.79436332122131 32.01981925693894)
4373,POINT (34.803458832291234 32.020837159577646)
4375,POINT (34.7666079206021 32.0296999157258)
4377,POINT (34.80288590541399 32.020250130020166)
4385,POINT (34.80671355133158 32.00454643057676)
4391,POINT (34.80329110604679 32.04217729875878)
4404,POINT (34.79159955266194 32.02941383636277)
4405,POINT (34.788199599409154 32.04475939691104)
4412,POINT (34.78340042005209 32.04571379827691)
4414,POINT (34.7968387052594 32.05319884462887)
4417,POINT (34.82092184228107 32.11425108369543)
4419,POINT (34.814790356046046 32.008474198276055)
4420,POINT (34.8022933042381 32.03656197624384)
4421,POINT (34.79210299957232 32.02964833777423)
4427,POINT (34.85969507703514 32.07042740447441)
4428,POINT (34.812288001146015 32.09943746409605)
4430,POINT (34.860201754601974 32.08458398960586)
4434,POINT (34.80622697219204 32.017608503327054)
4436,POINT (34.78724918650257 32.04410105674532)
4444,POINT (34.798696259584595 32.020134163810546)
4445,POINT (34.81053429942715 32.04068872989054)
4447,POINT (34.80754818596119 32.00682235464129)
4448,POINT (34.857270232048265 32.09462072346684)
4452,POINT (34.78115337047489 32.033934842129085)
4460,POINT (34.78710606583087 32.00968038584207)
4464,POINT (34.78161257301544 32.03883601378056)
4466,POINT (34.86122383530281 32.09675973865018)
4469,POINT (34.79152578099525 32.06757631573187)
4477,POINT (34.8085587015958 32.09589362479346)
4479,POINT (34.808147310899486 32.05281209216835)
4480,POINT (34.80559562727454 32.03954068202291)
4484,POINT (34.77165911322562 32.02226987786735)
4485,POINT (34.78176014750752 32.052895577467474)
4486,POINT (34.85911699238653 32.091159310351735)
4487,POINT (34.80255825699621 32.03989965551695)
4488,POINT (34.80381901466056 32.0424897708455)
4490,POINT (34.83989027309139 32.094327345757925)
4495,POINT (34.7883418915341 32.010140280758144)
4510,POINT (34.76486127752639 32.008590890045525)
4511,POINT (34.836289206807955 32.089700333799705)
4523,POINT (34.83653236662871 32.12335862434994)
4542,POINT (34.79893500526204 32.00352654481215)
4543,POINT (34.859975939954396 32.07673534261719)
4544,POINT (34.785224686642074 32.03141039302594)
4546,POINT (34.78758805434799 32.02861787002645)
4556,POINT (34.7901547479241 31.990499479710163)
4557,POINT (34.7997938058923 32.04506076647141)
4562,POINT (34.8639906098462 32.07828342941883)
4564,POINT (34.76507445847944 32.02397023741296)
4567,POINT (34.789160434362955 32.022512299155544)
4568,POINT (34.86398334505403 32.078333013509734)
4572,POINT (34.79066065239954 32.010219974473976)
4573,POINT (34.7913033236018 32.02995388976472)
4575,POINT (34.79274325805177 32.0209792898101)
4579,POINT (34.79006157870403 32.02394502925713)
4581,POINT (34.86583796689047 32.072147031275556)
4582,POINT (34.801842321589376 32.01843379832779)
4594,POINT (34.861567934480014 32.09010930468121)
4597,POINT (34.79979391815264 32.03077501566304)
4601,POINT (34.79184032634961 32.05857868643403)
4606,POINT (34.79281453296142 32.02001498346113)
4607,POINT (34.790048021600946 32.02720218485359)
4608,POINT (34.79230584940134 32.13604316453118)
4610,POINT (34.78757779952138 32.01998658639332)
4612,POINT (34.804383234774036 32.02117392333056)
4613,POINT (34.81281774140753 32.033874799664375)
4616,POINT (34.81933649737306 32.03826196271596)
4617,POINT (34.785084064693834 32.03660857909671)
4618,POINT (34.800792826951 32.029064915452565)
4621,POINT (34.826151693218165 32.025869287892476)
4630,POINT (34.80815502183945 32.0820390592311)
4631,POINT (34.78779063415103 32.034388780867964)
4632,POINT (34.79350750109008 32.034189621304414)
4634,POINT (34.80992275679961 32.053630222076826)
4639,POINT (34.78190896775861 32.0120574975396)
4641,POINT (34.77464739279437 32.038003158837384)
4646,POINT (34.8017948115893 32.023155827798874)
4656,POINT (34.81375171000497 32.02434187732461)
4657,POINT (34.78813763802668 32.035506421255874)
4660,POINT (34.863392366260044 32.09145492397027)
4663,POINT (34.859899198283244 32.07835489487276)
4667,POINT (34.81151374315961 32.020465221845875)
4671,POINT (34.854923570379874 32.08140196395441)
4674,POINT (34.80538189548015 32.0118072236338)
4675,POINT (34.85630695550255 32.05707283199206)
4677,POINT (34.778188326535385 32.03621936362519)
4681,POINT (34.784363343742264 32.01607954890403)
4699,POINT (34.791965232793245 32.03019549743135)
4706,POINT (34.77847295516413 32.01329241534985)
4707,POINT (34.85212057648633 32.10512198284164)
4709,POINT (34.797421405923785 32.050488364298076)
4712,POINT (34.76585263613735 32.025896332671984)
4713,POINT (34.78207900177224 32.01704612232465)
4715,POINT (34.807684368506784 32.129486153632136)
4722,POINT (34.79886463256276 32.01080020478374)
4724,POINT (34.861884974712105 32.06277788131859)
4726,POINT (34.794472000731766 32.02905117548878)
4727,POINT (34.79940281359314 32.022729439695965)
4735,POINT (34.76557410242476 32.04820426440273)
4737,POINT (34.78745765856036 32.03584423221255)
4744,POINT (34.76204980000109 32.02320724719204)
4754,POINT (34.796539326315525 32.03481142308267)
4755,POINT (34.855205432828434 32.087536679866055)
4757,POINT (34.77957236041933 32.01684533045513)
4767,POINT (34.7797910919382 32.04735993044114)
4773,POINT (34.813103026539444 32.09265476052813)
4774,POINT (34.786954125818134 32.0219127034784)
4776,POINT (34.856851910185185 32.082177585942006)
4783,POINT (34.81333035693233 32.043063480201745)
4784,POINT (34.78865020606701 32.03106621019307)
4785,POINT (34.79550961649223 32.03299037225201)
4786,POINT (34.787729663155964 32.033124343606566)
4788,POINT (34.77563269174337 32.06954237385418)
4790,POINT (34.80875390491238 32.04185785652361)
4796,POINT (34.85626950236994 32.09471266596776)
4797,POINT (34.80269266998561 32.035953764453744)
4801,POINT (34.80402226233657 32.00582922471643)
4803,POINT (34.82154724608758 32.026186247958435)
4806,POINT (34.7783886450676 32.038280078586084)
4807,POINT (34.851338956419156 32.07217590011551)
4808,POINT (34.852720216833035 32.080369206539764)
4811,POINT (34.78236878033722 32.02027014564756)
4813,POINT (34.84677820000735 32.06671799534567)
4821,POINT (34.79052562923201 32.017943727927644)
4822,POINT (34.81377771571703 32.00569577850434)
4830,POINT (34.86057389872911 32.08254837656374)
4831,POINT (34.79750560547367 32.07906972469326)
4832,POINT (34.79590360518998 32.126527729655265)
4836,POINT (34.781639253302345 32.02063918556819)
4838,POINT (34.79317406545927 32.02716999089041)
4846,POINT (34.79592842602643 32.046627405161516)
4847,POINT (34.75506245708245 32.02289017975002)
4852,POINT (34.76719033989617 32.04135476890318)
4854,POINT (34.79792405579961 32.04172162461555)
4855,POINT (34.791036830918266 32.02853351672489)
4862,POINT (34.757164913526076 32.03587705131577)
4865,POINT (34.785092307406394 32.00365468035976)
4870,POINT (34.7943447125338 32.06029078003488)
4879,POINT (34.793552204549584 32.02209450641033)
4882,POINT (34.791970629575104 32.044795069386055)
4886,POINT (34.859558456369726 32.090684839694106)
4889,POINT (34.79264969173272 31.997516552457572)
4894,POINT (34.79344267574234 32.03848690586233)
4898,POINT (34.82388695433828 32.024194521361935)
4899,POINT (34.785465378320076 32.12102497909421)
4900,POINT (34.795236998349615 32.03336963918929)
4901,POINT (34.863336646648165 32.088745085964874)
4902,POINT (34.82048766943372 32.096269587546246)
4911,POINT (34.79506594637488 32.055253300924775)
4919,POINT (34.802943137714394 32.029815578854624)
4921,POINT (34.864034714508556 32.085318754974374)
4922,POINT (34.794403657265256 32.027252072503366)
4925,POINT (34.792036825479926 32.04421823754045)
4930,POINT (34.80882650189605 32.09751734166786)
4933,POINT (34.79783072609826 32.11746314203467)
4934,POINT (34.77197552215386 32.02585590885425)
4938,POINT (34.80237715179258 32.12055329095279)
4943,POINT (34.808540445335446 32.00259753376766)
4948,POINT (34.84097573398728 32.086511423493874)
4950,POINT (34.77878702652267 32.041069391045674)
4951,POINT (34.85743873338593 32.08459794817459)
4958,POINT (34.780521640931326 32.059354366974596)
4960,POINT (34.81181906233473 32.01681825016854)
4962,POINT (34.77882518919382 32.049244389031735)
4964,POINT (34.773416919687705 32.03541859136669)
4967,POINT (34.779891949408125 32.046088721415195)
4968,POINT (34.77764094596955 32.023877054710766)
4970,POINT (34.86564785211567 32.07143145533896)
4971,POINT (34.86443933718788 32.080783363150765)
4973,POINT (34.857160227981204 32.096529535556094)
4974,POINT (34.77247960199054 32.0216216896351)
4978,POINT (34.85801660149259 32.0845588487528)
4980,POINT (34.787520816622475 32.02919057688451)
4989,POINT (34.79590720992471 32.0125927993508)
4997,POINT (34.80593825933587 32.099260743438855)
5001,POINT (34.79717463401753 32.02821585638397)
5003,POINT (34.77923380060297 32.0200335083298)
5005,POINT (34.775969809278116 32.04694339736552)
5006,POINT (34.8649050816648 32.08099260971084)
5007,POINT (34.85741849362383 32.07401155971024)
5008,POINT (34.819402805064826 32.077723573807226)
5011,POINT (34.788387610823385 32.00221458349761)
5015,POINT (34.857698508395025 32.076725444560786)
5018,POINT (34.85343946361649 32.073931331773935)
5019,POINT (34.8587641643757 32.089854088082454)
5020,POINT (34.7833932934975 32.04453016191446)
5022,POINT (34.79041143133645 32.00109426206446)
5032,POINT (34.774841406457234 32.038765142817155)
5034,POINT (34.86259138867491 32.069745616576604)
5040,POINT (34.77919801016845 32.00240120051806)
5041,POINT (34.76600493289793 32.01601643450033)
5043,POINT (34.77307668748672 32.0373918249755)
5046,POINT (34.80112419496695 32.03599840238686)
5048,POINT (34.77788564155839 32.03121750784155)
5050,POINT (34.851660558311295 32.06661809013534)
5055,POINT (34.78611833748924 32.028520737633386)
5061,POINT (34.863514790217096 32.08816652484731)
5062,POINT (34.80409293835902 32.12534795959489)
5063,POINT (34.800963714045004 32.03282536820674)
5067,POINT (34.851377253493155 32.089148907197824)
5069,POINT (34.80200740957048 32.02941327732291)
5072,POINT (34.82185634869564 32.027301314506765)
5075,POINT (34.8543235880984 32.10981263434447)
5077,POINT (34.85499328460516 32.076881111263425)
5078,POINT (34.78345072291162 32.044582506928656)
5080,POINT (34.789410491406386 32.0281238382396)
5081,POINT (34.779249731591385 32.02409329395408)
5085,POINT (34.798708800316575 32.04537933696825)
5093,POINT (34.82618343575848 32.085176816696816)
5094,POINT (34.7842076231429 32.01183142114753)
5096,POINT (34.81040459201092 32.03454737205296)
5099,POINT (34.77525307948728 32.02569112439055)
5101,POINT (34.76391841822435 32.01985071339919)
5104,POINT (34.79999430795844 32.13239704463038)
5105,POINT (34.778826538949865 32.053880703267936)
5109,POINT (34.85655626149796 32.071903345647236)
5110,POINT (34.843994256498476 32.07659681865469)
5116,POINT (34.78467882453594 32.0195972179318)
5118,POINT (34.801227221403934 32.09799240197124)
5121,POINT (34.82345525497936 32.12447846095402)
5124,POINT (34.78294771841448 32.02765674829951)
5125,POINT (34.86643642085584 32.07042014120335)
5128,POINT (34.80631034108033 32.0510645634597)
5136,POINT (34.86255115159553 32.086234401957874)
5139,POINT (34.86494482613373 32.07548742552312)
5147,POINT (34.776709012408276 32.040477885840886)
5151,POINT (34.783750963537514 32.038868957113856)
5153,POINT (34.781278121505665 32.06398809104083)
5155,POINT (34.81184794967202 32.125651634546266)
5158,POINT (34.7989001474407 32.04247955631867)
5163,POINT (34.79014885949631 32.01863641898581)
5164,POINT (34.79449565517201 32.025196897914114)
5166,POINT (34.78074850618112 32.015587469784165)
5170,POINT (34.84627913794132 32.06355977548759)
5177,POINT (34.84966356140474 32.0883221478467)
5179,POINT (34.7913072022146 32.03925820569715)
5180,POINT (34.798487641054976 32.026376701788486)
5182,POINT (34.772351142253804 32.07240439388921)
5183,POINT (34.81352290608453 32.08998446102532)
5189,POINT (34.78736489185737 32.04390677749111)
5191,POINT (34.795710169229864 32.0214053412621)
5192,POINT (34.79617979333745 32.04541919602986)
5195,POINT (34.80817535863427 32.033968126997536)
5202,POINT (34.79340564994128 32.02957905134037)
5207,POINT (34.85748961723693 32.066268779338415)
5208,POINT (34.85429106603045 32.076443704580775)
5213,POINT (34.810149848440574 32.091901655480555)
5219,POINT (34.79496785981743 32.01944828182167)
5224,POINT (34.79207396176956 32.04132273484247)
5229,POINT (34.78897684616217 32.02631913274649)
5232,POINT (34.86622260333201 32.072765405855186)
5236,POINT (34.79581319294301 32.04706084560053)
5244,POINT (34.80544418999704 32.021422462076)
5249,POINT (34.857824849161354 32.092620081171084)
5250,POINT (34.81754367568592 32.03647624637376)
5255,POINT (34.799066739871 32.05813404164401)
5257,POINT (34.80445558048519 32.002864728060615)
5261,POINT (34.78500266437769 32.05326778385149)
5264,POINT (34.863254127440584 32.06153785072802)
5269,POINT (34.76301736538497 32.01013794734698)
5270,POINT (34.79653854657092 32.028069996102325)
5275,POINT (34.808080483256866 32.031940598942114)
5278,POINT (34.79425353650922 32.12492415069236)
5282,POINT (34.79321997077777 32.03384242055888)
5286,POINT (34.78980435146917 32.03473512355467)
5287,POINT (34.79193939568299 32.027404847328896)
5291,POINT (34.85526551979908 32.09006614365998)
5292,POINT (34.8087634093251 32.031512486478164)
5293,POINT (34.76197054846022 32.03958310436468)
5301,POINT (34.790838833865976 32.024484306653754)
5311,POINT (34.779733684453 32.03239367123357)
5317,POINT (34.77471299404867 32.02406226563448)
5321,POINT (34.78663488009025 32.01688604066062)
5323,POINT (34.8051548277334 32.02118158959615)
5328,POINT (34.85845227469619 32.09456370040656)
5332,POINT (34.860611527224236 32.10017559020435)
5333,POINT (34.79459833364592 32.054126590242674)
5335,POINT (34.77966614132599 32.021020911429716)
5336,POINT (34.80799419975819 32.02901731982239)
5341,POINT (34.77276502126733 32.01339728684949)
5347,POINT (34.77858249385889 32.01468000170785)
5353,POINT (34.78487986454283 32.12629146067084)
5358,POINT (34.79681990513099 32.02111410689679)
5360,POINT (34.767423680717606 32.01844498653546)
5366,POINT (34.80070053747694 32.01610872667992)
5367,POINT (34.78793188630589 32.037404028952885)
5368,POINT (34.82233403781265 32.059062995032946)
5373,POINT (34.84944212558576 32.06727381520927)
5379,POINT (34.79214170042419 32.019377656964835)
5388,POINT (34.86142562196114 32.06779554043091)
5396,POINT (34.7795239833421 32.02520831565126)
5398,POINT (34.803102713910924 32.09514442698138)
5399,POINT (34.80779869800223 32.033794524809)
5401,POINT (34.80959106719773 32.03334104253371)
5403,POINT (34.771083380239034 32.01023894616923)
5404,POINT (34.78506313931509 32.03038425877592)
5407,POINT (34.78858404661505 32.0241287057483)
5411,POINT (34.806268525878984 32.04703146947971)
5413,POINT (34.787723641332605 32.05633565904538)
5421,POINT (34.810144566172 32.02946663225981)
5424,POINT (34.77201980980589 32.047267282555396)
5427,POINT (34.79557979657806 32.01738494422834)
5428,POINT (34.78892061178957 32.02100767206832)
5438,POINT (34.80711815839824 32.04373351288679)
5439,POINT (34.85559888714556 32.109919861077344)
5440,POINT (34.857487405425 32.06775751479771)
5450,POINT (34.78882937707606 32.02195993702133)
5453,POINT (34.78055995217113 32.013886591838016)
5454,POINT (34.779968362501755 32.040958095082004)
5457,POINT (34.80328892164798 32.03638235489823)
5458,POINT (34.8569106671298 32.08029261373112)
5461,POINT (34.76429122903853 32.01008514970444)
5465,POINT (34.85627464033967 32.09497385897446)
5468,POINT (34.79442894217087 32.02404706171327)
5471,POINT (34.8024757776327 32.04264546776524)
5475,POINT (34.781970429158505 32.03586308992425)
5477,POINT (34.77477469559667 32.08412181415401)
5478,POINT (34.76410024913132 32.05674441052913)
5480,POINT (34.80427591268124 32.02101564689956)
5491,POINT (34.808628363498386 32.042462590939934)
5496,POINT (34.80842850106607 32.080965760085626)
5500,POINT (34.80340870454213 32.11806995939575)
5505,POINT (34.785978853280234 32.04812293648006)
5507,POINT (34.79830288492888 32.00307336590787)
5509,POINT (34.85508428840595 32.07314975846698)
5517,POINT (34.7808760668963 32.01828498664125)
5519,POINT (34.78343148892381 32.03677793131581)
5520,POINT (34.85001770117726 32.080272077469736)
5525,POINT (34.808981877268174 32.05152943492405)
5527,POINT (34.81964876066798 32.07328754389536)
5531,POINT (34.792142923144326 32.01882075964101)
5532,POINT (34.80046924978579 32.02918251446107)
5533,POINT (34.81867674419306 32.03612961574542)
5537,POINT (34.78841828868213 32.016153731171535)
5539,POINT (34.78766659529769 32.02738988516769)
5540,POINT (34.784579508715126 32.02181019945025)
5541,POINT (34.791264619132676 32.018898769998266)
5543,POINT (34.86016779957417 32.09092479886075)
5552,POINT (34.8545607550929 32.086368764680174)
5553,POINT (34.81029635297964 32.024527597152854)
5565,POINT (34.80495182318383 32.03013367520099)
5568,POINT (34.76782669629272 32.03495619958025)
5570,POINT (34.86188473791775 32.098782097272036)
5571,POINT (34.78523768974035 32.050952212706086)
5574,POINT (34.84617037843901 32.081802534648624)
5577,POINT (34.82129298933683 32.03988813773874)
5578,POINT (34.80683571237894 32.040361460003034)
5582,POINT (34.80812450021888 32.12839864413792)
5583,POINT (34.780782192680135 32.016432581949665)
5596,POINT (34.8075533476184 32.02566531003564)
5604,POINT (34.84693444660794 32.08069228069348)
5609,POINT (34.81425545030867 32.03453236382632)
5617,POINT (34.795231663735564 32.03926512844755)
5618,POINT (34.83919128183413 32.068199072763676)
5619,POINT (34.797476075544964 31.99779370308376)
5620,POINT (34.800899489691204 32.014721622193704)
5622,POINT (34.79859716876845 32.05017422895759)
5624,POINT (34.84462260912241 32.09047368715325)
5625,POINT (34.7948176727586 32.021303488372)
5628,POINT (34.763468035211794 32.01611897395005)
5630,POINT (34.80352072884085 32.02712566020301)
5631,POINT (34.76922802739453 32.001489392850594)
5632,POINT (34.76633668869069 32.03367231358292)
5633,POINT (34.786659583368134 32.04847778403727)
5635,POINT (34.77765963353437 32.044097457440486)
5637,POINT (34.787379861993145 32.042232743582936)
5638,POINT (34.80592454670309 32.06167294618973)
5644,POINT (34.85598219799095 32.0805915228234)
5648,POINT (34.769901773546785 32.03472203660663)
5649,POINT (34.775422885302596 32.03047463736837)
5652,POINT (34.840258865575464 32.090763339079295)
5653,POINT (34.84745400154945 32.049565121539715)
5654,POINT (34.78520269315958 32.04479350981396)
5658,POINT (34.79881247998707 32.074210706671316)
5659,POINT (34.79615568537389 32.04545468079144)
5663,POINT (34.789666576393415 32.016531482237916)
5666,POINT (34.793404592459524 32.049863152476036)
5669,POINT (34.79486995478345 32.02052361092696)
5671,POINT (34.78250870659038 32.0488950530824)
5672,POINT (34.814604065536805 32.03230382790883)
5675,POINT (34.783262026588716 32.024786581617455)
5678,POINT (34.79034682739457 32.016091110547364)
5679,POINT (34.79828017495781 32.02880412497625)
5683,POINT (34.81842210736994 31.988590227686945)
5684,POINT (34.863609376643794 32.06860048963926)
5686,POINT (34.79900228532223 32.02064792320268)
5696,POINT (34.86351396066388 32.073576526653135)
5698,POINT (34.78005798395493 32.02402707850233)
5700,POINT (34.789901526971235 32.097997521144165)
5702,POINT (34.79631592783047 32.060169314333585)
5704,POINT (34.79766298805568 32.005520208624496)
5709,POINT (34.848788727232936 32.07590049551449)
5712,POINT (34.860992353128765 32.09346378706902)
5713,POINT (34.80658625199597 32.03988042802848)
5714,POINT (34.82023430461483 32.108342293932424)
5715,POINT (34.78360297886516 32.031449271186084)
5721,POINT (34.77642579989314 32.011504307898235)
5728,POINT (34.80939212928882 32.042472525814205)
5729,POINT (34.80050028675141 32.03316421504005)
5732,POINT (34.824961877655966 32.111970349549416)
5733,POINT (34.77523496604287 32.027582457301605)
5747,POINT (34.864092862475665 32.082911524338684)
5751,POINT (34.786384383323636 32.04163615546767)
5752,POINT (34.7894927273456 32.034315865470745)
5754,POINT (34.81122020951992 32.04657292652563)
5757,POINT (34.798753773917845 32.05151869854727)
5763,POINT (34.80218591342815 32.016943771433056)
5765,POINT (34.847435437933555 32.088444106557795)
5766,POINT (34.8054968763913 32.05442984322224)
5770,POINT (34.79544877549753 32.135148234685595)
5777,POINT (34.788054930354285 32.02458694117508)
5781,POINT (34.79890668900371 32.04314628867312)
5784,POINT (34.785294702304746 32.000247101107426)
5788,POINT (34.80886224151478 32.02329145098103)
5790,POINT (34.804477418236466 32.02665496030302)
5791,POINT (34.809002624671834 32.035147188048875)
5793,POINT (34.78210192320166 32.0332319652358)
5795,POINT (34.807704021688835 32.00260268826617)
5797,POINT (34.79327620470105 32.0403514186707)
5814,POINT (34.77534225408581 32.01730230885028)
5818,POINT (34.787862987269904 32.03572705693405)
5823,POINT (34.78420933189753 32.02457725815018)
5825,POINT (34.80881196777133 32.021213955685106)
5832,POINT (34.86443863838368 32.082791024330554)
5837,POINT (34.80824952840467 32.12945600850119)
5844,POINT (34.856578103578464 32.07486071748676)
5848,POINT (34.78429262977097 32.04542670928003)
5850,POINT (34.79172806272427 32.04655941815718)
5851,POINT (34.79478426989654 32.0336293284928)
5853,POINT (34.84490554858161 32.082353017981625)
5855,POINT (34.80786367951511 32.04188628026181)
5862,POINT (34.77360801715811 32.02923614143297)
5864,POINT (34.8130897877287 32.02506367216775)
5869,POINT (34.850880850043836 32.10165830409582)
5872,POINT (34.80963190678916 32.086447627811225)
5875,POINT (34.78820976881823 32.027956462141596)
5884,POINT (34.776336421468066 32.029777169427184)
5885,POINT (34.808101104852 32.016883671348346)
5887,POINT (34.78940575443995 32.04603160231327)
5890,POINT (34.80844589282241 32.0178836561981)
5893,POINT (34.78869693851011 32.034256786315034)
5895,POINT (34.8562522448975 32.06062551365173)
5898,POINT (34.778914063349575 32.03799319810199)
5902,POINT (34.791713144816356 32.01030602911284)
5906,POINT (34.787291010660304 32.03233714535518)
5908,POINT (34.77369034002607 32.03083051029295)
5909,POINT (34.804835801963726 32.03229082093998)
5910,POINT (34.798374695066556 32.0734793060635)
5912,POINT (34.82754884809577 32.03857354626318)
5913,POINT (34.78499298800049 32.05595009025573)
5915,POINT (34.79241882567994 32.05420145347745)
5918,POINT (34.86264366220351 32.08833553273744)
5929,POINT (34.784389351801416 32.02294048360894)
5932,POINT (34.77726080290079 32.02682423248389)
5949,POINT (34.797037775097834 32.02490347172003)
5950,POINT (34.78964811244302 32.13682912608018)
5951,POINT (34.78132688861725 32.009953850565914)
5956,POINT (34.791773142275325 32.03869823743711)
5961,POINT (34.80550869681525 32.028048353580935)
5963,POINT (34.847186495784655 32.08195224867464)
5970,POINT (34.82408538618116 32.03027589648717)
5972,POINT (34.790930499475564 32.01419075617078)
5975,POINT (34.86048171614135 32.08193201894476)
5979,POINT (34.82291863939633 32.02433194312742)
5984,POINT (34.78505845151883 32.033948598188346)
5992,POINT (34.86474015331186 32.08234253421217)
5993,POINT (34.784501801995354 32.026293634686226)
5998,POINT (34.817014600590404 32.03867754615748)
6000,POINT (34.78577006483723 32.020343535419684)
6001,POINT (34.84632318215477 32.07963121988485)
6002,POINT (34.79171000156393 32.01540105541578)
6003,POINT (34.800191119525785 32.03650586212239)
6010,POINT (34.802866776004585 32.00148434294713)
6018,POINT (34.81561396878636 32.014025166160444)
6020,POINT (34.782534616066606 32.04593586173928)
6022,POINT (34.80400895130824 32.032471067221195)
6024,POINT (34.79508048092357 32.03449909493013)
6031,POINT (34.78150183475677 32.033593345498204)
6035,POINT (34.776119718640004 32.02625377650961)
6037,POINT (34.77066406789003 32.048959359897914)
6039,POINT (34.837613599786614 32.06370618488769)
6041,POINT (34.78803852361154 32.03639758105211)
6044,POINT (34.784030928825224 32.026929016861324)
6046,POINT (34.862524049666554 32.087432997200864)
6048,POINT (34.791244378530514 32.021483821912824)
6049,POINT (34.82496359421784 32.039389873965646)
6054,POINT (34.80991631086677 32.01871966496614)
6056,POINT (34.86103942071401 32.087694367362644)
6057,POINT (34.78690955261513 32.028665184365806)
6058,POINT (34.807210574715 32.03242563144672)
6059,POINT (34.78084864228998 32.04255150702322)
6061,POINT (34.764536316452734 32.013152513554324)
6062,POINT (34.80363943483511 32.012520828798515)
6064,POINT (34.8642280044688 32.084329664888905)
6068,POINT (34.76564391242149 32.05080446438344)
6071,POINT (34.78143935879228 32.03592141347107)
6072,POINT (34.78470285008479 32.0948328984103)
6075,POINT (34.787932029951264 32.02577043615634)
6076,POINT (34.80478900391563 32.01930622820487)
6077,POINT (34.77442321132271 32.05885299955826)
6078,POINT (34.78236704523859 32.03445984122845)
6083,POINT (34.76955524414122 32.01917307516527)
6084,POINT (34.78232080975217 32.01759864716343)
6095,POINT (34.79855896995528 32.03346641737308)
6105,POINT (34.81176662534819 32.10262641304559)
6106,POINT (34.78587005121571 32.03451856353549)
6107,POINT (34.76065580367367 32.037376539201155)
6111,POINT (34.86231753920074 32.09533769811633)
6112,POINT (34.79963126594681 32.03821848468771)
6116,POINT (34.79716424235577 32.01841197155721)
6122,POINT (34.81198153772854 32.01815365276816)
6124,POINT (34.795505993514915 32.11916824064905)
6125,POINT (34.856697416113605 32.071618867447135)
6129,POINT (34.77023140275474 32.023520908946345)
6132,POINT (34.86175119778678 32.09276921214206)
6135,POINT (34.77107149028832 32.032735008040966)
6139,POINT (34.7695222744149 32.042861770367075)
6142,POINT (34.845911973580655 32.10469312919527)
6144,POINT (34.781890270000304 32.019027676976044)
6158,POINT (34.84923185753498 32.103264561165965)
6159,POINT (34.785283960470196 32.04167633580097)
6164,POINT (34.760827014195854 32.05601929800511)
6165,POINT (34.78249789435265 32.03302489010644)
6170,POINT (34.792363368407344 32.03273126263891)
6172,POINT (34.788765735415836 32.02417019017998)
6173,POINT (34.80502470005561 32.01260298578292)
6174,POINT (34.79643905998237 32.052386933851494)
6182,POINT (34.79772289535252 32.04227461956199)
6184,POINT (34.80038438104827 32.10279659889112)
6186,POINT (34.79099527486708 32.02818208425883)
6187,POINT (34.78111671840824 32.01558794778002)
6188,POINT (34.82520306124797 31.998841968419814)
6199,POINT (34.81062807330747 32.029109997737194)
6204,POINT (34.790848670019244 32.02538254153686)
6206,POINT (34.79329103441662 32.02401552751239)
6207,POINT (34.78996349240719 32.0384776599246)
6208,POINT (34.806140584918026 32.03641621814665)
6209,POINT (34.86128150478895 32.0879836882249)
6211,POINT (34.7836494279844 32.017965615634786)
6216,POINT (34.79543999105397 32.02459739928611)
6217,POINT (34.8387198187798 32.07051049682235)
6228,POINT (34.81682630383533 32.001841172801804)
6229,POINT (34.79926820709771 32.029309930619846)
6232,POINT (34.85760599528145 32.08873988012369)
